group,n_runs,n_params_mean,n_params_std,mean_iter_time_s_mean,mean_iter_time_s_std,total_time_s_mean,total_time_s_std,peak_rss_mb_mean,peak_rss_mb_std,loss_final_mean,loss_final_std,L2_u_global_pct_mean,L2_u_global_pct_std,L2_f_global_pct_mean,L2_f_global_pct_std,L2_u_t0_pct_mean,L2_u_t0_pct_std,L2_u_boundary_pct_mean,L2_u_boundary_pct_std,L2_u_interior_pct_mean,L2_u_interior_pct_std
cascade,10,771.0,0.0,0.2556116389940014,0.0013447952593966341,5112.652260804176,26.895323826003292,504.827734375,4.573141874822944,0.33769543617963793,0.2808885401735393,5.576167106628418,2.719576369083871,1.638492327183485,0.6007145141872331,1.8295339774340391,0.987181771819705,3.1193572841584682,1.1859152324934934,5.625619795173407,2.7514420435500653
q6,5,875.0,0.0,0.3201616037355346,0.0017649456118756755,6403.700032043457,35.29856920440832,611.978125,2.8752210449161826,0.2191693067550659,0.11132557545799901,5.19359178841114,1.6316117814449218,1.4866632409393787,0.44698639390185174,1.6190525144338608,0.7324571009767281,2.5824660435318947,0.7290900432156165,5.244824215769768,1.6506524621706946
alternate,10,772.0,0.0,0.2393333886893981,0.011880557534000233,4787.040873527527,237.62963116323579,503.016796875,3.1874048156488715,0.30217012837529184,0.18823232009111673,15.88832177221775,11.278130009728956,1.5849853958934546,0.4720692012563276,3.296677377074957,1.4993945934839574,3.9790338836610317,1.5634900444730493,16.080860383808613,11.430525325211754
layered,10,776.0,0.0,0.25197197661741344,0.013172136110358454,5039.82797422409,263.46216122390604,522.865625,3.2139506256524766,0.7553267240524292,0.8431156970795748,19.29063893854618,6.300795165238979,2.287551714107394,0.9611113822251931,4.501487854868174,1.5942390743000379,5.769164934754372,0.8342834231782865,19.521386176347733,6.386638436322949
cross_mesh,10,796.0,0.0,0.2912342092188575,0.014918106211281262,5825.113206171989,298.3842159108903,548.567578125,1.6525279706702867,0.26140454038977623,0.17456269668912675,6.240102909505367,2.2156333450439094,1.3963690865784883,0.38843817095141525,1.655166931450367,1.1181051349343936,2.4107185285538435,0.8253871313631358,6.308750919997692,2.245484009659544
amp_cascade,6,771.0,0.0,0.5600592621005258,0.003355515163393368,11201.894568324089,67.11296748355004,673.634765625,17.56359134419159,1.7992302626371384,1.6323131420033867,18.8233715792497,16.58287536882772,3.4189635266860328,1.3590973894713543,10.963179046909014,17.54617510345274,12.644703562060991,15.11537134054891,18.953413764635723,16.629253335994825
wut1,5,771.0,0.0,0.2280574173061792,0.0023044920539954266,4561.510530662536,46.08953376654869,480.60625,2.754852729641227,0.29454879760742186,0.20549030678475044,6.200303882360458,2.191803287736766,1.9119923561811447,0.9021967276619768,2.1875418722629547,0.6331101296882089,3.0601802840828896,0.769984559773359,6.2607142329216,2.2227740101368774
wut10,5,771.0,0.0,0.22788444945787276,0.0022778140507967526,4558.051535177231,45.56240543685524,482.340625,3.0612135072887403,0.8224879115819931,0.5479394167020774,8.893190324306488,1.6923137018445635,2.308615129441023,1.174380201889454,2.7892010286450386,0.8707719630156824,4.372851252555847,0.6184581030637847,8.982181549072266,1.7126298251313774
pinn,10,2751.0,0.0,0.004509584942371425,0.0008117749401787016,90.35357151031494,16.26190259234001,338.329296875,0.8772390630564567,0.288589908182621,0.10904570519390042,4.462965540587902,1.5584545401651568,2.072545811533928,0.6580435129877346,1.228757593780756,0.2921135296012095,2.161873187869787,0.43929934142494087,4.506368152797222,1.5829381198071004
